id,ticker,name,marketCap
956,078350,한양디지텍,2172
957,125210,아모그린텍,2169
958,000970,한국주철관,2168
959,182360,큐브엔터,2167
960,259630,엠플러스,2167
961,175250,아이큐어,2166
962,088390,이녹스,2163
963,234080,JW생명과학,2161
964,015360,예스코홀딩스,2160
965,352480,씨앤씨인터내셔널,2158
966,018290,브이티지엠피,2155
967,174900,앱클론,2152
968,301300,바이브컴퍼니,2151
969,003120,일성신약,2151
970,090360,로보스타,2149
971,036710,심텍홀딩스,2142
972,264450,유비쿼스,2136
973,074430,아미노로직스,2129
974,288330,브릿지바이오테라퓨틱스,2125
975,087010,펩트론,2124
976,004710,한솔테크닉스,2116
977,061250,화일약품,2113
978,241690,유니테크노,2108
979,054920,한컴위드,2107
980,251120,바이오에프디엔씨,2104
981,023900,풍국주정,2091
982,090850,현대이지웰,2089
983,065660,안트로젠,2087
984,200230,텔콘RF제약,2085
985,144960,뉴파워프라즈마,2084
986,263050,유틸렉스,2083
987,102370,케이옥션,2078
988,388720,유일로보틱스,2076
989,054950,제이브이엠,2073
990,100250,진양홀딩스,2073
991,074610,이엔플러스,2072
992,002210,동성제약,2069
993,015890,태경산업,2069
994,057880,피에이치씨,2067
995,203650,드림시큐리티,2067
996,214610,미코바이오메드,2067
997,239610,에이치엘사이언스,2065
998,311690,CJ 바이오사이언스,2057
999,244460,올리패스,2051
1000,049180,셀루메드,2051
1001,142760,비엘,2044
1002,010820,퍼스텍,2042
1003,203400,에이비온,2042
1004,065450,빅텍,2037
1005,063570,한국전자금융,2031
1006,004090,한국석유,2031
1007,067290,JW신약,2029
1008,033530,세종공업,2022
1009,288620,에스퓨얼셀,2021
1010,090350,노루페인트,2020
1011,045970,코아시아,2020
1012,000430,대원강업,2018
1013,290550,디케이티,2016
1014,092200,디아이씨,2002
1015,119830,아이텍,2001
1016,006620,동구바이오제약,1998
1017,217600,켐온,1998
1018,365590,하이딥,1980
1019,073560,우리손에프앤지,1976
1020,078590,디아크,1975
1021,005945,NH투자증권우,1962
1022,067900,와이엔텍,1956
1023,061040,알에프텍,1951
1024,082850,우리바이오,1950
1025,002620,제일파마홀딩스,1948
1026,094280,효성ITX,1947
1027,332570,와이팜,1946
1028,007860,서연,1944
1029,200670,휴메딕스,1944
1030,048910,대원미디어,1943
1031,037460,삼지전자,1941
1032,023600,삼보판지,1940
1033,248170,샘표식품,1936
1034,060560,홈센타홀딩스,1934
1035,051380,피씨디렉트,1932
1036,256630,포인트엔지니어링,1931
1037,253840,수젠텍,1927
1038,357580,아모센스,1926
1039,267850,아시아나IDT,1920
1040,004970,신라교역,1920
1041,097780,에스맥,1919
1042,012030,DB,1915
1043,025950,동신건설,1911
1044,273640,와이엠텍,1908
1045,080220,제주반도체,1908
1046,214390,경보제약,1907
1047,238090,앤디포스,1906
1048,006220,제주은행,1905
1049,078520,에이블씨엔씨,1903
1050,156100,엘앤케이바이오,1901
1051,054050,농우바이오,1891
1052,115160,휴맥스,1887
1053,396690,미래에셋글로벌리츠,1885
1054,044490,태웅,1884
1055,092730,네오팜,1883
1056,368770,파이버프로,1882
1057,006890,태경케미컬,1879
1058,228850,레이언스,1874
1059,053280,예스24,1872
1060,088290,이원컴포텍,1871
1061,053050,지에스이,1871
1062,054780,키이스트,1868
1063,073640,테라사이언스,1868
1064,353590,오토앤,1866
1065,078890,가온미디어,1865
1066,083930,아바코,1864
1067,353810,이지바이오,1863
1068,340930,유일에너테크,1862
1069,094850,참좋은여행,1862
1070,063160,종근당바이오,1862
1071,066410,버킷스튜디오,1862
1072,322310,오로스테크놀로지,1859
1073,054670,대한뉴팜,1858
1074,333620,엔시스,1852
1075,043370,피에이치에이,1852
1076,038390,레드캡투어,1851
1077,003555,LG우,1849
1078,043650,국순당,1848
1079,021080,에이티넘인베스트,1848
1080,300080,플리토,1847
1081,207760,미스터블루,1847
1082,094360,칩스앤미디어,1846
1083,046120,오르비텍,1843
1084,052020,에스티큐브,1843
1085,036190,금화피에스시,1842
1086,334890,이지스밸류리츠,1840
1087,005160,동국산업,1838
1088,126600,코프라,1838
1089,033170,시그네틱스,1834
1090,000440,중앙에너비스,1833
1091,089890,코세스,1832
1092,261780,차백신연구소,1831
1093,161580,필옵틱스,1829
1094,009270,신원,1820
1095,002140,고려산업,1818
1096,160980,싸이맥스,1813
1097,021320,KCC건설,1812
1098,274090,켄코아에어로스페이스,1810
1099,040910,아이씨디,1806
1100,065530,와이어블,1805
1101,058970,엠로,1805
1102,104620,노랑풍선,1804
1103,215100,로보로보,1794
1104,026150,특수건설,1789
1105,069920,아이에스이커머스,1787
1106,005010,휴스틸,1786
1107,190510,나무가,1785
1108,009070,KCTC,1785
1109,078150,HB테크놀러지,1781
1110,111710,남화산업,1778
1111,159580,제로투세븐,1772
1112,282690,동아타이어,1771
1113,276040,스코넥,1768
1114,289080,SV인베스트먼트,1767
1115,018120,진로발효,1764
1116,168490,한국패러랠,1760
1117,02826K,삼성물산우B,1757
1118,084730,팅크웨어,1756
1119,046390,삼화네트웍스,1754
1120,396300,세아메카닉스,1753
1121,033560,블루콤,1752
1122,260930,씨티케이,1750
1123,058630,엠게임,1749
1124,014200,광림,1746
1125,008700,아남전자,1743
1126,015230,대창단조,1737
1127,108860,셀바스AI,1735
1128,079940,가비아,1732
1129,010170,대한광통신,1732
1130,023910,대한약품,1728
1131,002170,삼양통상,1725
1132,053260,금강철강,1722
1133,109740,디에스케이,1721
1134,036010,아비코전자,1721
1135,104200,NHN벅스,1719
1136,000180,성창기업지주,1719
1137,369370,블리츠웨이,1717
1138,370090,퓨런티어,1716
1139,234690,녹십자웰빙,1714
1140,066590,우수AMS,1713
1141,140070,서플러스글로벌,1712
1142,102280,쌍방울,1709
1143,139670,키네마스터,1706
1144,205500,액션스퀘어,1705
1145,007280,한국특강,1704
1146,010580,에스엠벡셀,1702
1147,004960,한신공영,1700
1148,012800,대창,1690
1149,290720,푸드나무,1687
1150,171090,선익시스템,1684
1151,058400,KNN,1675
1152,002700,신일전자,1673
1153,003830,대한화섬,1666
1154,201490,미투온,1666
1155,053080,원방테크,1663
1156,014790,한라,1663
1157,214270,FSN,1660
1158,193250,와이제이엠게임즈,1659
1159,049080,기가레인,1656
1160,186230,그린플러스,1655
1161,258830,세종메디칼,1655
1162,041930,동아화성,1651
1163,051360,토비스,1649
1164,100700,세운메디칼,1649
1165,176440,에이치엔티,1646
1166,007330,푸른저축은행,1644
1167,052330,코텍,1643
1168,226330,신테카바이오,1642
1169,236200,슈프리마,1640
1170,016880,웅진,1638
1171,007540,샘표,1636
1172,168330,내츄럴엔도텍,1635
1173,253590,네오셈,1634
1174,093520,매커스,1632
1175,255440,야스,1632
1176,066700,테라젠이텍스,1622
1177,218150,미래생명자원,1621
1178,352910,오비고,1620
1179,33626K,두산퓨얼셀1우,1617
1180,314930,바이오다인,1612
1181,372910,한컴라이프케어,1607
1182,096775,SK이노베이션우,1604
1183,001750,한양증권,1603
1184,003310,대주산업,1597
1185,039860,나노엔텍,1595
1186,210540,디와이파워,1595
1187,004140,동방,1595
1188,069460,대호에이엘,1593
1189,004540,깨끗한나라,1590
1190,352700,씨앤투스성진,1586
1191,067390,아스트,1586
1192,017900,광전자,1584
1193,004310,현대약품,1582
1194,265560,영화테크,1582
1195,109610,에스와이,1579
1196,004080,신흥,1577
1197,041440,현대에버다임,1576
1198,071200,인피니트헬스케어,1576
1199,015540,쎌마테라퓨틱스,1573
1200,046140,SBS콘텐츠허브,1571
1201,008260,NI스틸,1570
1202,348350,위드텍,1568
1203,000860,강남제비스코,1566
1204,215360,우리산업,1566
1205,000320,노루홀딩스,1561
1206,000700,유수홀딩스,1559
1207,040350,큐로컴,1555
1208,199820,제일전기공업,1555
1209,011370,서한,1553
1210,052420,오성첨단소재,1551
1211,294140,레몬,1550
1212,138360,협진,1550
1213,017040,광명전기,1547
1214,014470,부방,1546
1215,122350,삼기,1546
1216,128540,에코캡,1543
1217,205100,엑셈,1542
1218,032560,황금에스티,1540
1219,023770,플레이위드,1538
1220,104540,코렌텍,1537
1221,189980,흥국에프엔비,1537
1222,066980,이엔코퍼레이션,1536
1223,276730,제주맥주,1536
1224,023800,인지컨트롤스,1533
1225,191420,테고사이언스,1528
1226,192250,케이사인,1526
1227,110990,디아이티,1525
1228,009470,삼화전기,1524
1229,257720,실리콘투,1519
1230,068330,일신바이오,1516
1231,366030,공구우먼,1516
1232,010040,한국내화,1515
1233,060310,3S,1515
1234,134380,미원화학,1513
1235,357880,비트나인,1511
1236,006380,카프로,1510
1237,068790,DMS,1508
1238,003610,방림,1506
1239,109860,동일금속,1501
1240,012690,모나리자,1501
1241,082210,옵트론텍,1498
1242,027050,코리아나,1496
1243,014530,극동유화,1495
1244,105550,트루윈,1494
1245,140670,알에스오토메이션,1493
1246,236810,엔비티,1493
1247,187870,디바이스이엔지,1491
1248,036560,영풍정밀,1489
1249,247660,나노씨엠에스,1486
1250,093230,이아이디,1486
1251,002450,삼익악기,1484
1252,347770,핌스,1480
1253,009810,플레이그램,1480
1254,030960,양지사,1479
1255,099220,SDN,1477
1256,244920,에이플러스에셋,1476
1257,124560,태웅로직스,1475
1258,040300,YTN,1472
1259,011320,유니크,1472
1260,192410,THQ,1468
1261,270870,뉴트리,1467
1262,241790,오션브릿지,1465
1263,085670,뉴프렉스,1464
1264,031860,엔에스엔,1463
1265,044060,조광ILI,1462
1266,267290,경동도시가스,1462
1267,060900,대한그린파워,1461
1268,136410,아셈스,1460
1269,060240,룽투코리아,1459
1270,347890,엠투아이,1459
1271,171120,라이온켐텍,1458
1272,057680,티사이언티픽,1454
1273,005430,한국공항,1454
1274,126880,제이엔케이히터,1452
1275,003547,대신증권2우B,1450
1276,122310,제노레이,1448
1277,039290,인포뱅크,1447
1278,123690,한국화장품,1446
1279,089470,HDC현대EP,1441
1280,382480,지아이텍,1440
1281,004150,한솔홀딩스,1438
1282,071460,위니아,1438
1283,095190,이엠코리아,1437
1284,014940,오리엔탈정공,1437
1285,003480,한진중공업홀딩스,1433
1286,251630,브이원텍,1432
1287,008970,동양철관,1432
1288,311390,네오크레마,1430
1289,120240,대정화금,1427
1290,204620,글로벌텍스프리,1427
1291,064820,케이프,1427
1292,003560,IHQ,1427
1293,054220,비츠로시스,1426
1294,267320,나인테크,1424
1295,046110,한일네트웍스,1422
1296,214430,아이쓰리시스템,1421
1297,256940,케이피에스,1421
1298,348030,모비릭스,1421
1299,208340,파멥신,1420
1300,053450,세코닉스,1420
1301,049960,쎌바이오텍,1419
1302,100840,SNT에너지,1415
1303,043220,티에스넥스젠,1412
1304,067080,대화제약,1411
1305,003460,유화증권,1411
1306,049550,잉크테크,1411
1307,120030,조선선재,1408
1308,065510,휴비츠,1408
1309,014580,태경비케이,1401
1310,155650,와이엠씨,1400
1311,003650,미창석유,1400
1312,009190,대양금속,1400
1313,130580,나이스디앤비,1398
1314,066670,디스플레이텍,1396
1315,067570,엔브이에이치코리아,1395
1316,043910,자연과환경,1395
1317,163730,핑거,1394
1318,241520,DSC인베스트먼트,1393
1319,298060,에스씨엠생명과학,1393
1320,129890,앱코,1392
1321,263700,케어랩스,1391
1322,101930,인화정공,1390
1323,153710,옵티팜,1390
1324,297090,씨에스베어링,1389
1325,011150,CJ씨푸드,1385
1326,217500,러셀,1385
1327,050110,캠시스,1384
1328,067830,세이브존I&C,1383
1329,004060,SG세계물산,1382
1330,005740,크라운해태홀딩스,1382
1331,308170,센트랄모텍,1381
1332,039340,한국경제TV,1380
1333,335890,비올,1380
1334,072020,중앙백신,1379
1335,041460,한국전자인증,1379
1336,187420,제노포커스,1379
1337,005990,매일홀딩스,1378
1338,241710,코스메카코리아,1377
1339,053690,한미글로벌,1375
1340,067170,오텍,1372
1341,081150,티플랙스,1368
1342,002360,SH에너지화학,1366
1343,007820,에스엠코어,1360
1344,032850,비트컴퓨터,1359
1345,264900,크라운제과,1358
1346,072870,메가스터디,1358
1347,066620,국보디자인,1357
1348,083650,비에이치아이,1357
1349,303530,이노뎁,1357
1350,096040,이트론,1356
1351,019440,세아특수강,1345
1352,020710,시공테크,1339
1353,158430,아톤,1338
1354,361570,알비더블유,1332
1355,290380,대유,1332
1356,052790,액토즈소프트,1331
1357,170030,현대공업,1329
1358,016250,SGC이테크건설,1328
1359,001840,이화공영,1326
1360,047560,이스트소프트,1325
1361,000300,대유플러스,1324
1362,086960,한컴MDS,1324
1363,006370,대구백화점,1320
1364,007110,일신석재,1320
1365,005870,휴니드,1318
1366,025550,한국선재,1317
1367,002220,한일철강,1316
1368,950170,JTC,1314
1369,054800,아이디스홀딩스,1314
1370,065560,녹원씨엔아이,1313
1371,006340,대원전선,1313
1372,013720,CBI,1312
1373,087260,모바일어플라이언스,1311
1374,058730,다스코,1311
1375,261200,덴티스,1310
1376,28513K,SK케미칼우,1309
1377,290090,트윔,1309
1378,239340,줌인터넷,1305
1379,071970,STX중공업,1304
1380,086040,바이오톡스텍,1303
1381,025750,한솔홈데코,1301
1382,225190,삼양옵틱스,1300
1383,033830,티비씨,1300
1384,001540,안국약품,1297
1385,123570,이엠넷,1296
1386,128660,피제이메탈,1294
1387,354200,엔젠바이오,1294
1388,036620,감성코퍼레이션,1293
1389,038070,서린바이오,1292
1390,004650,창해에탄올,1291
1391,149980,하이로닉,1290
1392,311320,지오엘리먼트,1289
1393,012860,모베이스전자,1287
1394,027740,마니커,1286
1395,025820,이구산업,1285
1396,013310,아진산업,1284
1397,024890,대원화성,1282
1398,217730,강스템바이오텍,1280
1399,042510,라온시큐어,1279
1400,122640,예스티,1276
1401,009200,무림페이퍼,1275
1402,330350,위더스제약,1270
1403,377330,이지트로닉스,1270
1404,206400,베노홀딩스,1265
1405,007680,대원,1265
1406,347740,피엔케이피부임상연구센타,1264
1407,004720,팜젠사이언스,1261
1408,367000,플래티어,1261
1409,013990,아가방컴퍼니,1261
1410,263600,덕우전자,1258
1411,019990,에너토크,1258
1412,950140,잉글우드랩,1257
1413,079960,동양이엔피,1253
1414,352770,클리노믹스,1253
1415,056090,에디슨INNO,1252
1416,114840,아이패밀리에스씨,1251
1417,064800,젬백스링크,1251
1418,034300,신세계건설,1250
1419,023000,삼원강재,1250
1420,060370,KT서브마린,1248
1421,049720,고려신용정보,1246
1422,052300,초록뱀컴퍼니,1242
1423,042110,에스씨디,1242
1424,214420,토니모리,1241
1425,219130,타이거일렉,1240
1426,304840,피플바이오,1239
1427,307930,컴퍼니케이,1239
1428,064240,홈캐스트,1238
1429,302430,이노메트리,1238
1430,198440,고려시멘트,1236
1431,035610,솔본,1234
1432,225220,제놀루션,1234
1433,241770,메카로,1233
1434,093190,빅솔론,1233
1435,092440,기신정기,1232
1436,071670,에이테크솔루션,1230
1437,092870,엑시콘,1230
1438,300120,라온피플,1229
1439,377480,마인즈랩,1228
1440,090410,덕신하우징,1228
1441,063440,SM Life Design,1225
1442,033320,제이씨현시스템,1225
1443,051490,나라엠앤디,1225
1444,304100,솔트룩스,1224
1445,047400,유니온머티리얼,1224
1446,009460,한창제지,1220
1447,950110,SBI핀테크솔루션즈,1219
1448,080000,에스엔유,1218
1449,003350,한국화장품제조,1216
1450,000220,유유제약,1216
1451,040420,정상제이엘에스,1215
1452,310200,애니플러스,1214
1453,089150,케이씨티,1214
1454,005710,대원산업,1214
1455,227950,엔투텍,1213
1456,339950,아이비김영,1213
1457,141000,비아트론,1209
1458,215090,휴센텍,1208
1459,002760,보락,1206
1460,032790,BNGT,1203
1461,017180,명문제약,1201
1462,034590,인천도시가스,1200
1463,377220,프롬바이오,1198
1464,037230,한국팩키지,1196
1465,234300,에스트래픽,1196
1466,079810,디이엔티,1194
1467,004830,덕성,1193
1468,016740,두올,1193
1469,010960,삼호개발,1192
1470,002880,대유에이텍,1191
1471,105330,케이엔더블유,1190
1472,002410,범양건영,1190
1473,018700,바른손,1188
1474,001290,상상인증권,1186
1475,009780,엠에스씨,1186
1476,024950,삼천리자전거,1186
1477,302550,리메드,1185
1478,217820,엔에스,1185
1479,350520,이지스레지던스리츠,1184
1480,001550,조비,1183
1481,101140,인바이오젠,1182
1482,004440,삼일씨엔에스,1182
1483,003010,혜인,1182
1484,159910,스킨앤스킨,1182
1485,093920,서원인텍,1181
1486,347000,센코,1179
1487,389030,지니너스,1179
1488,333430,일승,1178
1489,000890,보해양조,1176
1490,044820,코스맥스비티아이,1176
1491,200350,래몽래인,1176
1492,086820,바이오솔루션,1176
1493,062860,티엘아이,1174
1494,039240,경남스틸,1173
1495,03473K,SK우,1171
1496,069540,라이트론,1171
1497,109820,진매트릭스,1170
1498,330730,스톤브릿지벤처스,1169
1499,012200,계양전기,1168
1500,024060,흥구석유,1167
1501,013810,스페코,1165
1502,006140,피제이전자,1165
1503,042040,케이피엠테크,1163
1504,066310,큐에스아이,1163
1505,016600,큐캐피탈,1162
1506,053980,오상자이엘,1162
1507,222040,코스맥스엔비티,1161
1508,019010,베뉴지,1161
1509,008250,이건산업,1160
1510,012790,신일제약,1159
1511,057540,옴니시스템,1158
1512,150900,파수,1156
1513,036640,HRS,1156
1514,059120,아진엑스텍,1155
1515,376290,씨유테크,1153
1516,108380,대양전기공업,1152
1517,005320,국동,1150
1518,013870,지엠비코리아,1150
1519,024740,한일단조,1150
1520,001045,CJ우,1148
1521,036120,SCI평가정보,1148
1522,037950,엘컴텍,1148
1523,203690,프로스테믹스,1147
1524,089140,넥스턴바이오,1147
1525,042940,상지카일룸,1144
1526,338220,뷰노,1144
1527,131030,디에이치피코리아,1143
1528,011810,STX,1143
1529,002720,국제약품,1143
1530,950200,소마젠,1142
1531,005750,대림B&Co,1142
1532,007980,태평양물산,1141
1533,024880,케이피에프,1141
1534,076610,해성옵틱스,1140
1535,014190,원익큐브,1138
1536,004840,DRB동일,1136
1537,091090,세원이앤씨,1134
1538,009180,한솔로지스틱스,1130
1539,100590,머큐리,1130
1540,007720,대명소노시즌,1128
1541,004410,서울식품,1128
1542,317830,에스피시스템스,1128
1543,002680,한탑,1127
1544,071090,하이스틸,1127
1545,066130,하츠,1126
1546,219550,디와이디,1125
1547,004770,써니전자,1123
1548,006880,신송홀딩스,1123
1549,020760,일진디스플,1122
1550,318010,팜스빌,1122
1551,016090,대현,1122
1552,000500,가온전선,1121
1553,053290,NE능률,1120
1554,900100,애머릿지,1120
1555,227840,현대코퍼레이션홀딩스,1119
1556,009300,삼아제약,1117
1557,068940,아이씨케이,1115
1558,001260,남광토건,1115
1559,038680,에스넷,1114
1560,196490,디에이테크놀로지,1113
1561,163560,동일고무벨트,1113
1562,005800,신영와코루,1111
1563,117730,티로보틱스,1108
1564,000520,삼일제약,1108
1565,263690,디알젬,1106
1566,065950,웰크론,1105
1567,031820,콤텍시스템,1100
1568,264660,씨앤지하이테크,1099
1569,000910,유니온,1099
1570,002795,아모레G우,1098
1571,002600,조흥,1098
1572,056730,CNT85,1095
1573,317240,TS트릴리온,1095
1574,048430,유라테크,1093
1575,009320,대우부품,1093
1576,038110,에코플라스틱,1091
1577,164060,이루다,1089
1578,380440,엔에이치스팩19호,1087
1579,152550,한국ANKOR유전,1085
1580,109960,에이프로젠 H&G,1084
1581,260660,알리코제약,1083
1582,027580,상보,1083
1583,33637K,솔루스첨단소재1우,1082
1584,068050,팬엔터테인먼트,1082
1585,011090,에넥스,1082
1586,012340,뉴인텍,1081
1587,189330,씨이랩,1081
1588,322780,코퍼스코리아,1079
1589,015710,코콤,1078
1590,046210,파나진,1076
1591,265740,엔에프씨,1076
1592,129260,인터지스,1075
1593,200780,비씨월드제약,1075
1594,013700,까뮤이앤씨,1074
1595,075180,새론오토모티브,1073
1596,014710,사조씨푸드,1072
1597,049480,오픈베이스,1071
1598,047080,한빛소프트,1071
1599,041910,에스텍파마,1070
1600,017480,삼현철강,1070
1601,303030,지니틱스,1067
1602,033130,디지틀조선,1067
1603,004270,남성,1066
1604,035000,지투알,1065
1605,027830,대성창투,1064
1606,010240,흥국,1062
1607,137080,나래나노텍,1059
1608,317690,퀀타매트릭스,1054
1609,009440,KC그린홀딩스,1054
1610,272110,케이엔제이,1054
1611,014970,삼륭물산,1054
1612,006660,삼성공조,1052
1613,177350,베셀,1052
1614,011390,부산산업,1052
1615,134580,탑코미디어,1050
1616,042520,한스바이오메드,1050
1617,015590,큐로,1049
1618,052600,한네트,1048
1619,036090,위지트,1047
1620,010600,웰바이오텍,1046
1621,053270,구영테크,1045
1622,065170,비엘팜텍,1045
1623,115500,케이씨에스,1045
1624,189860,서전기전,1042
1625,155660,DSR,1041
1626,002630,오리엔트바이오,1039
1627,114190,강원에너지,1039
1628,263800,데이타솔루션,1039
1629,001080,만호제강,1037
1630,200470,에이팩트,1036
1631,134790,시디즈,1036
1632,196450,코아시아옵틱스,1034
1633,039020,이건홀딩스,1033
1634,060230,소니드,1033
1635,004590,한국가구,1027
1636,037330,인지디스플레,1026
1637,003720,삼영화학,1026
1638,065710,서호전기,1024
1639,143210,핸즈코퍼레이션,1024
1640,327260,RF머트리얼즈,1024
1641,007590,동방아그로,1022
1642,204630,스튜디오산타클로스,1020
1643,004910,조광페인트,1020
1644,171010,램테크놀러지,1019
1645,036670,KCI,1019
1646,357250,미래에셋맵스리츠,1017
1647,017000,신원종합개발,1012
1648,034940,조아제약,1011
1649,024900,덕양산업,1011
1650,078140,대봉엘에스,1011
1651,078000,텔코웨어,1009
1652,226360,KH 건설,1009
1653,359090,씨엔알리서치,1008
1654,022220,TKG애강,1007
1655,065130,탑엔지니어링,1006
1656,040160,누리플렉스,1006
1657,048770,TPC,1006
1658,033230,인성정보,1003
1659,037440,희림,1002
1660,002200,한국수출포장,1000
1661,382800,지앤비에스엔지니어링,999
1662,045660,에이텍,999
1663,012160,영흥,998
1664,086670,비엠티,997
1665,019590,엠벤처투자,997
1666,071280,로체시스템즈,995
1667,091590,남화토건,994
1668,173940,에프엔씨엔터,994
1669,033540,파라텍,993
1670,097870,효성오앤비,993
1671,058850,KTcs,992
1672,019175,신풍제약우,990
1673,094170,동운아나텍,989
1674,021880,메이슨캐피탈,987
1675,043340,에쎈테크,986
1676,037350,성도이엔지,986
1677,317870,엔바이오니아,983
1678,039830,오로라,981
1679,092460,한라IMS,981
1680,221840,하이즈항공,981
1681,089850,유비벨록스,981
1682,044960,이글벳,981
1683,089230,THE E&M,979
1684,351330,이삭엔지니어링,978
1685,118000,초록뱀헬스케어,978
1686,064850,에프앤가이드,977
1687,035460,기산텔레콤,975
1688,011560,세보엠이씨,975
1689,016670,디모아,975
1690,003780,진양산업,975
1691,234100,폴라리스세원,974
1692,090470,제이스텍,973
1693,006980,우성,973
1694,008420,문배철강,971
1695,124500,아이티센,967
1696,388050,지투파워,967
1697,100220,비상교육,966
1698,336060,웨이버스,966
1699,269620,시스웍,965
1700,006090,사조오양,965
1701,014570,고려제약,963
1702,315640,딥노이드,960
1703,035620,바른손이앤에이,960
1704,105740,디케이락,959
1705,115440,우리넷,958
1706,024910,경창산업,956
1707,264850,이랜시스,956
1708,258610,케일럼,955
1709,092600,앤씨앤,955
1710,208140,정다운,952
1711,338100,NH프라임리츠,951
1712,159010,아스플로,948
1713,033200,모아텍,947
1714,246690,TS인베스트먼트,945
1715,058110,멕아이씨에스,945
1716,000650,천일고속,944
1717,270520,지엔원에너지,944
1718,024800,유성티엔에스,943
1719,090150,아이윈,943
1720,053700,삼보모터스,943
1721,222420,쎄노텍,941
1722,011330,유니켐,940
1723,026940,부국철강,939
1724,065150,엠피대산,939
1725,214680,디알텍,938
1726,086710,선진뷰티사이언스,937
1727,092300,현우산업,937
1728,037370,EG,936
1729,004450,삼화왕관,935
1730,023810,인팩,934
1731,032540,TJ미디어,933
1732,012170,아센디오,933
1733,052220,iMBC,932
1734,263770,유에스티,932
1735,038460,바이오스마트,931
1736,111110,호전실업,930
1737,066900,디에이피,930
1738,024810,이화전기,930
1739,058860,KTis,929
1740,033100,제룡전기,928
1741,000157,두산2우B,928
1742,119650,KC코트렐,927
1743,317850,대모,924
1744,075970,동국알앤에스,923
1745,027970,세하,923
1746,001560,제일연마,921
1747,335810,프리시젼바이오,919
1748,014440,영보화학,919
1749,293580,나우IB,919
1750,131400,이브이첨단소재,918
1751,001020,페이퍼코리아,918
1752,250000,보라티알,918
1753,030350,드래곤플라이,917
1754,090080,평화산업,916
1755,073570,WI,914
1756,094860,네오리진,914
1757,106520,노블엠앤비,914
1758,032680,소프트센,914
1759,041920,메디아나,912
1760,088910,동우팜투테이블,911
1761,040610,SG&G,911
1762,029480,광무,910
1763,088130,동아엘텍,909
1764,049430,코메론,909
1765,038620,위즈코프,908
1766,170920,엘티씨,906
1767,290740,액트로,906
1768,072770,율호,905
1769,226440,한송네오텍,904
1770,256150,한독크린텍,902
1771,238490,힘스,902
1772,038870,에코바이오,899
1773,049800,우진플라임,897
1774,084180,EV수성,897
1775,133820,화인베스틸,897
1776,010100,한국프랜지,896
1777,123410,코리아에프티,895
1778,096630,에스코넥,894
1779,119850,지엔씨에너지,893
1780,053590,한국테크놀로지,893
1781,072520,제넨바이오,893
1782,002230,피에스텍,892
1783,065650,메디프론,891
1784,023960,에쓰씨엔지니어링,891
1785,023350,한국종합기술,889
1786,045520,크린앤사이언스,887
1787,052900,KMH하이텍,885
1788,089790,제이티,884
1789,042500,링네트,883
1790,187660,에이디엠코리아,882
1791,025620,제이준코스메틱,881
1792,002800,신신제약,881
1793,053950,경남제약,879
1794,085310,엔케이,879
1795,109080,옵티시스,879
1796,332290,누보,879
1797,076080,웰크론한텍,878
1798,047770,코데즈컴바인,877
1799,307180,아이엘사이언스,877
1800,312610,에이에프더블류,877
1801,365900,브이씨,877
1802,043260,성호전자,875
1803,006580,대양제지,875
1804,237820,플레이디,874
1805,322510,제이엘케이,874
1806,023440,제이스코홀딩스,874
1807,083500,에프엔에스테크,874
1808,069510,에스텍,872
1809,095910,에스에너지,872
1810,053350,이니텍,869
1811,000950,전방,868
1812,073110,엘엠에스,868
1813,043590,크로바하이텍,867
1814,072990,에이치시티,866
1815,012320,경동인베스트,864
1816,021050,서원,864
1817,037030,파워넷,864
1818,017650,대림제지,863
1819,291650,압타머사이언스,861
1820,120115,코오롱인더우,860
1821,035290,골드앤에스,858
1822,263860,지니언스,858
1823,008830,대동기어,856
1824,170790,파이오링크,853
1825,222980,한국맥널티,852
1826,041650,상신브레이크,848
1827,003080,성보화학,848
1828,309930,오하임아이엔티,847
1829,046940,우원개발,847
1830,101330,모베이스,846
1831,262840,아이퀘스트,846
1832,097800,윈팩,846
1833,290690,소룩스,846
1834,131100,스카이이앤엠,843
1835,069730,DSR제강,842
1836,083550,케이엠,842
1837,041520,이라이콤,842
1838,013520,화승코퍼레이션,840
1839,072470,우리산업홀딩스,838
1840,065370,위세아이텍,838
1841,900280,골든센츄리,838
1842,219420,링크제니시스,836
1843,37550L,DL이앤씨2우(전환),834
1844,024120,KB오토시스,833
1845,078860,아이오케이,833
1846,001140,국보,832
1847,222110,팬젠,832
1848,114450,KPX생명과학,831
1849,357550,석경에이티,831
1850,025880,케이씨피드,830
1851,255220,SG,830
1852,092780,동양피스톤,829
1853,229000,젠큐릭스,829
1854,002920,유성기업,829
1855,085910,네오티스,826
1856,002690,동일제강,826
1857,238120,얼라인드,826
1858,228340,동양파일,823
1859,094940,푸른기술,823
1860,004780,대륙제관,823
1861,143540,영우디에스피,822
1862,100660,서암기계공업,822
1863,039010,현대에이치티,821
1864,056360,코위버,821
1865,005360,모나미,821
1866,060850,영림원소프트랩,817
1867,019660,글로본,816
1868,900250,크리스탈신소재,815
1869,096350,대창솔루션,815
1870,039420,케이엘넷,814
1871,195500,마니커에프앤지,809
1872,021820,세원정공,809
1873,900290,GRT,808
1874,053620,태양,808
1875,006200,한국전자홀딩스,807
1876,007370,진양제약,806
1877,153490,우리이앤엘,803
